Country,Category,Year,Month,Value
Bangladesh,Government Debt to GDP,2022,12,28.2
Bangladesh,Government Revenues,2005,12,39200.0
Bangladesh,Government Revenues,2006,12,44868.0
Bangladesh,Government Revenues,2007,12,51622.0
Bangladesh,Government Revenues,2008,12,64927.0
Bangladesh,Government Revenues,2009,12,74109.0
Bangladesh,Government Revenues,2010,12,83226.0
Bangladesh,Government Revenues,2011,12,95049.0
Bangladesh,Government Revenues,2012,12,118259.0
Bangladesh,Government Revenues,2013,12,135007.0
Bangladesh,Government Revenues,2014,12,146732.0
Bangladesh,Government Revenues,2015,12,148290.0
Bangladesh,Government Revenues,2016,12,174840.0
Bangladesh,Government Revenues,2017,12,201991.0
Bangladesh,Government Revenues,2018,12,217420.0
Bangladesh,Government Revenues,2019,12,253556.0
Bangladesh,Government Revenues,2020,12,355523.0
Bangladesh,Government Revenues,2021,12,392490.0
Bangladesh,Government Revenues,2022,12,433000.0
Bangladesh,Government Spending,2011,12,466.84
Bangladesh,Government Spending,2012,12,531.75
Bangladesh,Government Spending,2013,12,613.39
Bangladesh,Government Spending,2014,12,717.19
Bangladesh,Government Spending,2015,12,819.18
Bangladesh,Government Spending,2016,12,1021.09
Bangladesh,Government Spending,2017,12,1184.67
Bangladesh,Government Spending,2018,12,1430.56
Bangladesh,Government Spending,2019,12,1594.41
Bangladesh,Government Spending,2020,12,1718.14
Bangladesh,Government Spending,2021,12,1861.25
Bangladesh,Government Spending,2022,12,2253.94
Bangladesh,Government Spending,2023,12,2551.93
Bangladesh,Military Expenditure,2005,12,773.7
Bangladesh,Military Expenditure,2006,12,829.7
Bangladesh,Military Expenditure,2007,12,953.5
Bangladesh,Military Expenditure,2008,12,1030.0
Bangladesh,Military Expenditure,2009,12,1258.8
Bangladesh,Military Expenditure,2010,12,1624.6
Bangladesh,Military Expenditure,2011,12,1801.5
Bangladesh,Military Expenditure,2012,12,1823.4
Bangladesh,Military Expenditure,2013,12,2048.0
Bangladesh,Military Expenditure,2014,12,2356.0
Bangladesh,Military Expenditure,2015,12,2815.3
Bangladesh,Military Expenditure,2016,12,3239.8
Bangladesh,Military Expenditure,2017,12,3266.0
Bangladesh,Military Expenditure,2018,12,3649.6
Bangladesh,Military Expenditure,2019,12,4348.5
Bangladesh,Military Expenditure,2020,12,4651.2
Bangladesh,Military Expenditure,2021,12,4965.8
Bangladesh,Military Expenditure,2022,12,4806.3
Barbados,Government Budget,2005,12,-3.3
Barbados,Government Budget,2006,12,-1.5
Barbados,Government Budget,2007,12,-1.7
Barbados,Government Budget,2008,12,-8.0
Barbados,Government Budget,2009,12,-8.8
Barbados,Government Budget,2010,12,-7.53
Barbados,Government Budget,2011,12,-7.0
Barbados,Government Budget,2012,12,-4.4
Barbados,Government Budget,2013,12,-11.8
Barbados,Government Budget,2014,12,-5.8
Barbados,Government Budget,2015,12,-6.9
Barbados,Government Budget,2016,12,-6.0
Barbados,Government Budget,2017,12,-4.2
Barbados,Government Budget,2018,12,-0.4
Barbados,Government Budget,2019,12,3.1
Barbados,Government Budget,2020,12,-4.5
Barbados,Government Budget,2021,12,-5.0
Barbados,Government Budget,2022,12,-4.8
Belarus,Fiscal Expenditure,2005,1,110341.3
Belarus,Fiscal Expenditure,2005,2,127086.7
Belarus,Fiscal Expenditure,2005,3,160486.2
Belarus,Fiscal Expenditure,2005,4,181885.9
Belarus,Fiscal Expenditure,2005,5,165445.8
Belarus,Fiscal Expenditure,2005,6,199967.0
Belarus,Fiscal Expenditure,2005,7,185536.4
Belarus,Fiscal Expenditure,2005,8,119228.2
Belarus,Fiscal Expenditure,2005,9,177011.0
Belarus,Fiscal Expenditure,2005,10,178266.1
Belarus,Fiscal Expenditure,2005,11,198973.4
Belarus,Fiscal Expenditure,2005,12,339623.3
Belarus,Fiscal Expenditure,2006,1,149920.9
Belarus,Fiscal Expenditure,2006,2,186314.2
Belarus,Fiscal Expenditure,2006,3,225304.8
Belarus,Fiscal Expenditure,2006,4,224986.0
Belarus,Fiscal Expenditure,2006,5,207597.7
Belarus,Fiscal Expenditure,2006,6,244677.0
Belarus,Fiscal Expenditure,2006,7,224149.3
Belarus,Fiscal Expenditure,2006,8,215638.6
Belarus,Fiscal Expenditure,2006,9,220131.0
Belarus,Fiscal Expenditure,2006,10,225559.5
Belarus,Fiscal Expenditure,2006,11,234666.9
Belarus,Fiscal Expenditure,2006,12,389865.4
Belarus,Fiscal Expenditure,2007,1,162796.9
Belarus,Fiscal Expenditure,2007,2,211101.2
Belarus,Fiscal Expenditure,2007,3,240229.7
Belarus,Fiscal Expenditure,2007,4,300907.7
Belarus,Fiscal Expenditure,2007,5,281173.7
Belarus,Fiscal Expenditure,2007,6,294265.2
Belarus,Fiscal Expenditure,2007,7,323161.9
Belarus,Fiscal Expenditure,2007,8,263322.3
Belarus,Fiscal Expenditure,2007,9,277991.3
Belarus,Fiscal Expenditure,2007,10,333751.6
Belarus,Fiscal Expenditure,2007,11,342183.9
Belarus,Fiscal Expenditure,2007,12,560016.4
Belarus,Fiscal Expenditure,2008,1,190560.5
Belarus,Fiscal Expenditure,2008,2,333296.9
Belarus,Fiscal Expenditure,2008,3,349170.9
Belarus,Fiscal Expenditure,2008,4,391947.9
Belarus,Fiscal Expenditure,2008,5,337729.5
Belarus,Fiscal Expenditure,2008,6,416752.8
Belarus,Fiscal Expenditure,2008,7,391743.8
Belarus,Fiscal Expenditure,2008,8,404489.9
Belarus,Fiscal Expenditure,2008,9,431843.7
Belarus,Fiscal Expenditure,2008,10,377808.6
Belarus,Fiscal Expenditure,2008,11,336503.0
Belarus,Fiscal Expenditure,2008,12,851198.8
Belarus,Fiscal Expenditure,2009,1,250227.1
Belarus,Fiscal Expenditure,2009,2,318018.7
Belarus,Fiscal Expenditure,2009,3,322120.6
Belarus,Fiscal Expenditure,2009,4,411438.6
Belarus,Fiscal Expenditure,2009,5,330507.2
Belarus,Fiscal Expenditure,2009,6,413543.7
Belarus,Fiscal Expenditure,2009,7,522947.2
Belarus,Fiscal Expenditure,2009,8,331744.6
Belarus,Fiscal Expenditure,2009,9,304377.9
Belarus,Fiscal Expenditure,2009,10,483964.5
Belarus,Fiscal Expenditure,2009,11,390469.7
Belarus,Fiscal Expenditure,2009,12,553263.2
Belarus,Fiscal Expenditure,2010,1,309118.2
Belarus,Fiscal Expenditure,2010,2,350961.5
Belarus,Fiscal Expenditure,2010,3,442146.1
Belarus,Fiscal Expenditure,2010,4,480223.8
Belarus,Fiscal Expenditure,2010,5,368033.0
Belarus,Fiscal Expenditure,2010,6,412907.3
Belarus,Fiscal Expenditure,2010,7,423412.5
Belarus,Fiscal Expenditure,2010,8,413466.8
Belarus,Fiscal Expenditure,2010,9,403578.0
Belarus,Fiscal Expenditure,2010,10,432586.8
Belarus,Fiscal Expenditure,2010,11,484744.1
Belarus,Fiscal Expenditure,2010,12,742600.5
Belarus,Fiscal Expenditure,2011,1,360779.0
Belarus,Fiscal Expenditure,2011,2,432610.4
Belarus,Fiscal Expenditure,2011,3,432233.7
Belarus,Fiscal Expenditure,2011,4,547757.8
Belarus,Fiscal Expenditure,2011,5,456138.8
Belarus,Fiscal Expenditure,2011,6,586182.9
Belarus,Fiscal Expenditure,2011,7,638666.1
Belarus,Fiscal Expenditure,2011,8,675387.4
Belarus,Fiscal Expenditure,2011,9,717089.2
Belarus,Fiscal Expenditure,2011,10,748289.2
Belarus,Fiscal Expenditure,2011,11,887233.1
Belarus,Fiscal Expenditure,2011,12,1423705.6
Belarus,Fiscal Expenditure,2012,1,896264.7
Belarus,Fiscal Expenditure,2012,2,1034379.6
Belarus,Fiscal Expenditure,2012,3,1026173.7
Belarus,Fiscal Expenditure,2012,4,1156999.0
Belarus,Fiscal Expenditure,2012,5,1189847.9
Belarus,Fiscal Expenditure,2012,6,1327847.6
Belarus,Fiscal Expenditure,2012,7,1254663.9
Belarus,Fiscal Expenditure,2012,8,1308044.5
Belarus,Fiscal Expenditure,2012,9,1306456.6
Belarus,Fiscal Expenditure,2012,10,1488786.6
Belarus,Fiscal Expenditure,2012,11,1350996.9
Belarus,Fiscal Expenditure,2012,12,1870428.8
Belarus,Fiscal Expenditure,2013,1,1275559.1
Belarus,Fiscal Expenditure,2013,2,1341069.8
Belarus,Fiscal Expenditure,2013,3,1366496.7
Belarus,Fiscal Expenditure,2013,4,1657801.6
Belarus,Fiscal Expenditure,2013,5,1478773.9
Belarus,Fiscal Expenditure,2013,6,1542599.2
Belarus,Fiscal Expenditure,2013,7,1768576.9
Belarus,Fiscal Expenditure,2013,8,1446609.4
Belarus,Fiscal Expenditure,2013,9,1421345.8
Belarus,Fiscal Expenditure,2013,10,1782426.7
Belarus,Fiscal Expenditure,2013,11,1608023.7
Belarus,Fiscal Expenditure,2013,12,1935854.2
Belarus,Fiscal Expenditure,2014,1,1397821.8
Belarus,Fiscal Expenditure,2014,2,1468023.7
Belarus,Fiscal Expenditure,2014,3,1690330.9
Belarus,Fiscal Expenditure,2014,4,1799841.0
Belarus,Fiscal Expenditure,2014,5,1713114.1
Belarus,Fiscal Expenditure,2014,6,1830265.1
Belarus,Fiscal Expenditure,2014,7,2005047.2
Belarus,Fiscal Expenditure,2014,8,1731197.5
Belarus,Fiscal Expenditure,2014,9,1808680.4
Belarus,Fiscal Expenditure,2014,10,2057759.4
Belarus,Fiscal Expenditure,2014,11,1842370.5
Belarus,Fiscal Expenditure,2014,12,2314044.3
Belarus,Fiscal Expenditure,2015,1,1704767.5
Belarus,Fiscal Expenditure,2015,2,1727542.5
Belarus,Fiscal Expenditure,2015,3,1900067.6
Belarus,Fiscal Expenditure,2015,4,2080795.6
Belarus,Fiscal Expenditure,2015,5,1794844.4
Belarus,Fiscal Expenditure,2015,6,1962294.8
Belarus,Fiscal Expenditure,2015,7,3320689.7
Belarus,Fiscal Expenditure,2015,8,1943546.8
Belarus,Fiscal Expenditure,2015,9,2091724.5
Belarus,Fiscal Expenditure,2015,10,2351059.2
Belarus,Fiscal Expenditure,2015,11,2058771.6
Belarus,Fiscal Expenditure,2015,12,3097282.5
Belarus,Fiscal Expenditure,2016,1,1846462.2
Belarus,Fiscal Expenditure,2016,2,1927781.3
Belarus,Fiscal Expenditure,2016,3,2457739.3
Belarus,Fiscal Expenditure,2016,4,2469132.1
Belarus,Fiscal Expenditure,2016,5,2111826.1
Belarus,Fiscal Expenditure,2016,6,2513302.3
Belarus,Fiscal Expenditure,2016,7,2351990.0
Belarus,Fiscal Expenditure,2016,8,2335643.0
Belarus,Fiscal Expenditure,2016,9,2312867.0
Belarus,Fiscal Expenditure,2016,10,2388803.0
Belarus,Fiscal Expenditure,2016,11,2602707.0
Belarus,Fiscal Expenditure,2016,12,2974330.0
Belarus,Fiscal Expenditure,2017,1,2078856.0
Belarus,Fiscal Expenditure,2017,2,1790468.0
Belarus,Fiscal Expenditure,2017,3,2322416.0
Belarus,Fiscal Expenditure,2017,4,2223152.0
Belarus,Fiscal Expenditure,2017,5,2021732.0
Belarus,Fiscal Expenditure,2017,6,2532527.0
Belarus,Fiscal Expenditure,2017,7,2188693.0
Belarus,Fiscal Expenditure,2017,8,2054577.0
Belarus,Fiscal Expenditure,2017,9,2333609.0
Belarus,Fiscal Expenditure,2017,10,2367323.0
Belarus,Fiscal Expenditure,2017,11,2381284.0
Belarus,Fiscal Expenditure,2017,12,3733453.0
Belarus,Fiscal Expenditure,2018,1,2151951.0
Belarus,Fiscal Expenditure,2018,2,2325986.0
Belarus,Fiscal Expenditure,2018,3,2604650.0
Belarus,Fiscal Expenditure,2018,4,2480727.0
Belarus,Fiscal Expenditure,2018,5,2460078.0
Belarus,Fiscal Expenditure,2018,6,2761001.0
Belarus,Fiscal Expenditure,2018,7,2831637.0
Belarus,Fiscal Expenditure,2018,8,2528763.0
Belarus,Fiscal Expenditure,2018,9,2725204.0
Belarus,Fiscal Expenditure,2018,10,2634661.0
Belarus,Fiscal Expenditure,2018,11,2540451.0
Belarus,Fiscal Expenditure,2018,12,4487777.0
Belarus,Fiscal Expenditure,2019,1,2456484.0
Belarus,Fiscal Expenditure,2019,2,2653909.0
Belarus,Fiscal Expenditure,2019,3,2862931.5
Belarus,Fiscal Expenditure,2019,4,2846998.0
Belarus,Fiscal Expenditure,2019,5,2768378.0
Belarus,Fiscal Expenditure,2019,6,2960822.5
Belarus,Fiscal Expenditure,2019,7,3143331.6
Belarus,Fiscal Expenditure,2019,8,2902964.7
Belarus,Fiscal Expenditure,2019,9,3187612.6
Belarus,Fiscal Expenditure,2019,10,3146782.6
Belarus,Fiscal Expenditure,2019,11,2801216.6
Belarus,Fiscal Expenditure,2019,12,4107296.4
Belarus,Fiscal Expenditure,2020,1,2685083.7
Belarus,Fiscal Expenditure,2020,2,2918252.9
Belarus,Fiscal Expenditure,2020,3,3207202.9
Belarus,Fiscal Expenditure,2020,4,3318817.3
Belarus,Fiscal Expenditure,2020,5,2948642.3
Belarus,Fiscal Expenditure,2020,6,4672329.5
Belarus,Fiscal Expenditure,2020,7,3501610.6
Belarus,Fiscal Expenditure,2020,8,2949851.5
Belarus,Fiscal Expenditure,2020,9,3365657.0
Belarus,Fiscal Expenditure,2020,10,3421944.8
Belarus,Fiscal Expenditure,2020,11,3165270.2
Belarus,Fiscal Expenditure,2020,12,5192303.3
Belarus,Fiscal Expenditure,2021,1,4241223.5
Belarus,Fiscal Expenditure,2021,2,3525991.5
Belarus,Fiscal Expenditure,2021,3,3558594.7
Belarus,Fiscal Expenditure,2021,4,3792353.7
Belarus,Fiscal Expenditure,2021,5,3434187.4
Belarus,Fiscal Expenditure,2021,6,3791710.2
Belarus,Fiscal Expenditure,2021,7,3773032.0
Belarus,Fiscal Expenditure,2021,8,3570081.0
Belarus,Fiscal Expenditure,2021,9,3715784.3
Belarus,Fiscal Expenditure,2021,10,3672150.7
Belarus,Fiscal Expenditure,2021,11,3857206.6
Belarus,Fiscal Expenditure,2021,12,5404388.2
Belarus,Fiscal Expenditure,2022,1,3243663.6
Belarus,Fiscal Expenditure,2022,2,3675847.0
Belarus,Fiscal Expenditure,2022,3,3819718.6
Belarus,Fiscal Expenditure,2022,4,5426161.5
Belarus,Fiscal Expenditure,2022,5,3705264.0
Belarus,Fiscal Expenditure,2022,6,4209381.0
Belarus,Fiscal Expenditure,2022,7,4669883.0
Belarus,Fiscal Expenditure,2022,8,3942928.0
Belarus,Fiscal Expenditure,2022,9,4057885.0
Belarus,Fiscal Expenditure,2022,10,4834472.0
Belarus,Fiscal Expenditure,2022,11,4318218.0
Belarus,Fiscal Expenditure,2022,12,6383845.0
Belarus,Government Budget,2005,12,-0.7
Belarus,Government Budget,2006,12,1.4
Belarus,Government Budget,2007,12,0.4
Belarus,Government Budget,2008,12,1.4
Belarus,Government Budget,2009,12,-0.7
Belarus,Government Budget,2010,12,-2.6
Belarus,Government Budget,2011,12,3.0
Belarus,Government Budget,2012,12,0.7
Belarus,Government Budget,2013,12,0.2
Belarus,Government Budget,2014,12,1.1
Belarus,Government Budget,2015,12,1.5
Belarus,Government Budget,2016,12,1.5
Belarus,Government Budget,2017,12,2.9
Belarus,Government Budget,2018,12,3.8
Belarus,Government Budget,2019,12,2.4
Belarus,Government Budget,2020,12,-1.3
Belarus,Government Budget,2021,12,-0.3
Belarus,Government Budget Value,2005,1,33047.1
Belarus,Government Budget Value,2005,2,27486.3
Belarus,Government Budget Value,2005,3,14745.3
Belarus,Government Budget Value,2005,4,-12239.9
Belarus,Government Budget Value,2005,5,24695.5
Belarus,Government Budget Value,2005,6,380.7
Belarus,Government Budget Value,2005,7,-4147.8
Belarus,Government Budget Value,2005,8,15711.3
Belarus,Government Budget Value,2005,9,18083.8
Belarus,Government Budget Value,2005,10,5293.7
Belarus,Government Budget Value,2005,11,-3125.2
Belarus,Government Budget Value,2005,12,-134453.3
Belarus,Government Budget Value,2006,1,46320.0
Belarus,Government Budget Value,2006,2,8145.0
Belarus,Government Budget Value,2006,3,-7427.7
Belarus,Government Budget Value,2006,4,-8524.3
Belarus,Government Budget Value,2006,5,21493.5
Belarus,Government Budget Value,2006,6,-1213.7
Belarus,Government Budget Value,2006,7,906.8
Belarus,Government Budget Value,2006,8,35093.2
Belarus,Government Budget Value,2006,9,37791.6
Belarus,Government Budget Value,2006,10,58836.8
Belarus,Government Budget Value,2006,11,25830.7
Belarus,Government Budget Value,2006,12,-99403.9
Belarus,Government Budget Value,2007,1,99719.2
Belarus,Government Budget Value,2007,2,47119.3
Belarus,Government Budget Value,2007,3,31259.3
Belarus,Government Budget Value,2007,4,-23501.4
Belarus,Government Budget Value,2007,5,4641.6
Belarus,Government Budget Value,2007,6,9600.1
Belarus,Government Budget Value,2007,7,-23218.3
Belarus,Government Budget Value,2007,8,55529.5
Belarus,Government Budget Value,2007,9,38621.0
Belarus,Government Budget Value,2007,10,-15716.3
Belarus,Government Budget Value,2007,11,6833.2
Belarus,Government Budget Value,2007,12,-198285.7
Belarus,Government Budget Value,2008,1,156707.9
Belarus,Government Budget Value,2008,2,7702.9
Belarus,Government Budget Value,2008,3,11709.3
Belarus,Government Budget Value,2008,4,-2505.1
Belarus,Government Budget Value,2008,5,49592.0
Belarus,Government Budget Value,2008,6,9561.8
Belarus,Government Budget Value,2008,7,45584.5
Belarus,Government Budget Value,2008,8,48306.0
Belarus,Government Budget Value,2008,9,17195.9
Belarus,Government Budget Value,2008,10,102832.6
Belarus,Government Budget Value,2008,11,62726.9
Belarus,Government Budget Value,2008,12,-417265.9
Belarus,Government Budget Value,2009,1,85129.5
Belarus,Government Budget Value,2009,2,7134.0
Belarus,Government Budget Value,2009,3,6718.7
Belarus,Government Budget Value,2009,4,-40852.4
Belarus,Government Budget Value,2009,5,13775.9
Belarus,Government Budget Value,2009,6,-38158.2
Belarus,Government Budget Value,2009,7,-128534.9
Belarus,Government Budget Value,2009,8,76240.5
Belarus,Government Budget Value,2009,9,135142.7
Belarus,Government Budget Value,2009,10,-87813.3
Belarus,Government Budget Value,2009,11,24741.4
Belarus,Government Budget Value,2009,12,-4269.3
Belarus,Government Budget Value,2010,1,42536.7
Belarus,Government Budget Value,2010,2,-11538.9
Belarus,Government Budget Value,2010,3,-62728.5
Belarus,Government Budget Value,2010,4,-76334.9
Belarus,Government Budget Value,2010,5,12428.5
Belarus,Government Budget Value,2010,6,-17773.4
Belarus,Government Budget Value,2010,7,13429.4
Belarus,Government Budget Value,2010,8,-9110.2
Belarus,Government Budget Value,2010,9,29957.4
Belarus,Government Budget Value,2010,10,30492.3
Belarus,Government Budget Value,2010,11,-58349.7
Belarus,Government Budget Value,2010,12,-164203.5
Belarus,Government Budget Value,2011,1,57645.9
Belarus,Government Budget Value,2011,2,-43695.9
Belarus,Government Budget Value,2011,3,29593.0
Belarus,Government Budget Value,2011,4,12321.6
Belarus,Government Budget Value,2011,5,90415.6
Belarus,Government Budget Value,2011,6,90526.2
Belarus,Government Budget Value,2011,7,69465.0
Belarus,Government Budget Value,2011,8,-591.8
Belarus,Government Budget Value,2011,9,5749.2
Belarus,Government Budget Value,2011,10,149633.5
Belarus,Government Budget Value,2011,11,104291.5
Belarus,Government Budget Value,2011,12,-103092.6
Belarus,Government Budget Value,2012,1,90360.5
Belarus,Government Budget Value,2012,2,-135212.1
Belarus,Government Budget Value,2012,3,29334.0
Belarus,Government Budget Value,2012,4,196231.8
Belarus,Government Budget Value,2012,5,-54345.2
Belarus,Government Budget Value,2012,6,-16392.7
Belarus,Government Budget Value,2012,7,119333.2
Belarus,Government Budget Value,2012,8,-32712.0
Belarus,Government Budget Value,2012,9,-15477.8
Belarus,Government Budget Value,2012,10,27790.0
Belarus,Government Budget Value,2012,11,-61544.0
Belarus,Government Budget Value,2012,12,-140521.7
Belarus,Government Budget Value,2013,1,138897.7
Belarus,Government Budget Value,2013,2,-116017.3
Belarus,Government Budget Value,2013,3,-16365.1
Belarus,Government Budget Value,2013,4,119680.6
Belarus,Government Budget Value,2013,5,-111592.5
Belarus,Government Budget Value,2013,6,27012.6
Belarus,Government Budget Value,2013,7,70848.2
Belarus,Government Budget Value,2013,8,-41114.7
Belarus,Government Budget Value,2013,9,18714.1
Belarus,Government Budget Value,2013,10,23803.5
Belarus,Government Budget Value,2013,11,-212302.2
Belarus,Government Budget Value,2013,12,-169025.3
Belarus,Government Budget Value,2014,1,358549.3
Belarus,Government Budget Value,2014,2,-212517.7
Belarus,Government Budget Value,2014,3,-123407.7
Belarus,Government Budget Value,2014,4,185166.5
Belarus,Government Budget Value,2014,5,-76633.4
Belarus,Government Budget Value,2014,6,-47391.5
Belarus,Government Budget Value,2014,7,328791.0
Belarus,Government Budget Value,2014,8,-90218.2
Belarus,Government Budget Value,2014,9,-93284.3
Belarus,Government Budget Value,2014,10,539911.4
Belarus,Government Budget Value,2014,11,-216829.1
Belarus,Government Budget Value,2014,12,16370.2
Belarus,Government Budget Value,2015,1,617677.7
Belarus,Government Budget Value,2015,2,-27963.7
Belarus,Government Budget Value,2015,3,38481.5
Belarus,Government Budget Value,2015,4,718941.0
Belarus,Government Budget Value,2015,5,74452.3
Belarus,Government Budget Value,2015,6,129737.0
Belarus,Government Budget Value,2015,7,-275102.1
Belarus,Government Budget Value,2015,8,-24787.6
Belarus,Government Budget Value,2015,9,-85558.1
Belarus,Government Budget Value,2015,10,692669.2
Belarus,Government Budget Value,2015,11,-86676.0
Belarus,Government Budget Value,2015,12,-605453.2
Belarus,Government Budget Value,2016,1,500738.7
Belarus,Government Budget Value,2016,2,12902.9
Belarus,Government Budget Value,2016,3,-67072.9
Belarus,Government Budget Value,2016,4,325947.3
Belarus,Government Budget Value,2016,5,-44596.7
Belarus,Government Budget Value,2016,6,-156523.4
Belarus,Government Budget Value,2016,7,587151.0
Belarus,Government Budget Value,2016,8,-131182.0
Belarus,Government Budget Value,2016,9,463.0
Belarus,Government Budget Value,2016,10,580150.0
Belarus,Government Budget Value,2016,11,766.0
Belarus,Government Budget Value,2016,12,-338727.0
Belarus,Government Budget Value,2017,1,497846.0
Belarus,Government Budget Value,2017,2,-33711.0
Belarus,Government Budget Value,2017,3,-30795.0
Belarus,Government Budget Value,2017,4,898731.0
Belarus,Government Budget Value,2017,5,150085.0
Belarus,Government Budget Value,2017,6,-87556.0
Belarus,Government Budget Value,2017,7,719674.0
Belarus,Government Budget Value,2017,8,710673.0
Belarus,Government Budget Value,2017,9,-141060.0
Belarus,Government Budget Value,2017,10,887867.0
Belarus,Government Budget Value,2017,11,30647.0
Belarus,Government Budget Value,2017,12,-629636.0
Belarus,Government Budget Value,2018,1,1229638.0
Belarus,Government Budget Value,2018,2,35380.0
Belarus,Government Budget Value,2018,3,88927.0
Belarus,Government Budget Value,2018,4,1407843.0
Belarus,Government Budget Value,2018,5,328216.0
Belarus,Government Budget Value,2018,6,-78407.0
Belarus,Government Budget Value,2018,7,670029.0
Belarus,Government Budget Value,2018,8,164892.0
Belarus,Government Budget Value,2018,9,-141121.0
Belarus,Government Budget Value,2018,10,1885464.0
Belarus,Government Budget Value,2018,11,364137.0
Belarus,Government Budget Value,2018,12,-979317.0
Belarus,Government Budget Value,2019,1,939082.0
Belarus,Government Budget Value,2019,2,-187503.0
Belarus,Government Budget Value,2019,3,47528.3
Belarus,Government Budget Value,2019,4,1480659.0
Belarus,Government Budget Value,2019,5,212804.5
Belarus,Government Budget Value,2019,6,-425467.7
Belarus,Government Budget Value,2019,7,1097340.3
Belarus,Government Budget Value,2019,8,65617.0
Belarus,Government Budget Value,2019,9,-441349.4
Belarus,Government Budget Value,2019,10,984719.5
Belarus,Government Budget Value,2019,11,64454.8
Belarus,Government Budget Value,2019,12,-609399.6
Belarus,Government Budget Value,2020,1,1096207.3
Belarus,Government Budget Value,2020,2,-558491.2
Belarus,Government Budget Value,2020,3,-255941.7
Belarus,Government Budget Value,2020,4,454184.8
Belarus,Government Budget Value,2020,5,-707438.3
Belarus,Government Budget Value,2020,6,-1714213.1
Belarus,Government Budget Value,2020,7,374211.2
Belarus,Government Budget Value,2020,8,-62775.9
Belarus,Government Budget Value,2020,9,-322500.8
Belarus,Government Budget Value,2020,10,1299551.8
Belarus,Government Budget Value,2020,11,-39802.0
Belarus,Government Budget Value,2020,12,-1561401.0
Belarus,Government Budget Value,2021,1,-447758.6
Belarus,Government Budget Value,2021,2,-824677.6
Belarus,Government Budget Value,2021,3,-472048.5
Belarus,Government Budget Value,2021,4,1079268.0
Belarus,Government Budget Value,2021,5,-193916.9
Belarus,Government Budget Value,2021,6,-550393.2
Belarus,Government Budget Value,2021,7,1136315.8
Belarus,Government Budget Value,2021,8,-244761.8
Belarus,Government Budget Value,2021,9,-363877.9
Belarus,Government Budget Value,2021,10,1488474.1
Belarus,Government Budget Value,2021,11,-324370.1
Belarus,Government Budget Value,2021,12,-502788.3
Belarus,Government Budget Value,2022,1,1632771.7
Belarus,Government Budget Value,2022,2,-375729.0
Belarus,Government Budget Value,2022,3,-473957.3
Belarus,Government Budget Value,2022,4,-755247.9
Belarus,Government Budget Value,2022,5,-737604.3
Belarus,Government Budget Value,2022,6,-780565.0
Belarus,Government Budget Value,2022,7,333630.0
Belarus,Government Budget Value,2022,8,-438777.0
Belarus,Government Budget Value,2022,9,-230948.0
Belarus,Government Budget Value,2022,10,663941.0
Belarus,Government Budget Value,2022,11,-316467.0
Belarus,Government Budget Value,2022,12,-1674426.0
Belarus,Government Debt,2005,1,313803.9
Belarus,Government Debt,2005,2,315090.5
Belarus,Government Debt,2005,3,318983.0
Belarus,Government Debt,2005,4,323476.8
Belarus,Government Debt,2005,5,327631.7
Belarus,Government Debt,2005,6,336137.1
Belarus,Government Debt,2005,7,339859.2
Belarus,Government Debt,2005,8,339881.6
Belarus,Government Debt,2005,9,334436.5
Belarus,Government Debt,2005,10,336220.1
Belarus,Government Debt,2005,11,353953.7
Belarus,Government Debt,2005,12,427511.6
Belarus,Government Debt,2006,1,431976.5
Belarus,Government Debt,2006,2,434364.6
Belarus,Government Debt,2006,3,435916.7
Belarus,Government Debt,2006,4,435372.1
Belarus,Government Debt,2006,5,437564.9
Belarus,Government Debt,2006,6,434063.8
Belarus,Government Debt,2006,7,431200.1
Belarus,Government Debt,2006,8,452618.7
Belarus,Government Debt,2006,9,449145.3
Belarus,Government Debt,2006,10,494209.1
Belarus,Government Debt,2006,11,493633.8
Belarus,Government Debt,2006,12,526691.9
Belarus,Government Debt,2007,1,510323.7
Belarus,Government Debt,2007,2,494192.8
Belarus,Government Debt,2007,3,482064.1
Belarus,Government Debt,2007,4,470626.0
Belarus,Government Debt,2007,5,472348.8
Belarus,Government Debt,2007,6,477508.3
Belarus,Government Debt,2007,7,490927.6
Belarus,Government Debt,2007,8,486225.3
Belarus,Government Debt,2007,9,506906.8
Belarus,Government Debt,2007,10,508356.0
Belarus,Government Debt,2007,11,546036.0
Belarus,Government Debt,2007,12,865671.1
Belarus,Government Debt,2008,1,858856.7
Belarus,Government Debt,2008,2,857546.2
Belarus,Government Debt,2008,3,866785.6
Belarus,Government Debt,2008,4,875740.1
Belarus,Government Debt,2008,5,869383.7
Belarus,Government Debt,2008,6,869171.1
Belarus,Government Debt,2008,7,865976.1
Belarus,Government Debt,2008,8,852607.9
Belarus,Government Debt,2008,9,874883.6
Belarus,Government Debt,2008,10,858021.0
Belarus,Government Debt,2008,11,1059724.8
Belarus,Government Debt,2008,12,1383139.2
Belarus,Government Debt,2009,1,1780969.8
Belarus,Government Debt,2009,2,1815929.3
Belarus,Government Debt,2009,3,1935371.7
Belarus,Government Debt,2009,4,1908997.0
Belarus,Government Debt,2009,5,1902329.3
Belarus,Government Debt,2009,6,2014088.2
Belarus,Government Debt,2009,7,2193689.5
Belarus,Government Debt,2009,8,2189979.4
Belarus,Government Debt,2009,9,2157838.0
Belarus,Government Debt,2009,10,2322182.3
