Country,Category,Year,Month,Value
Cyprus,Construction Output,2013,6,-19.4
Cyprus,Construction Output,2013,9,-18.9
Cyprus,Construction Output,2013,12,-14.7
Cyprus,Construction Output,2014,3,-12.2
Cyprus,Construction Output,2014,6,-20.4
Cyprus,Construction Output,2014,9,-27.5
Cyprus,Construction Output,2014,12,-25.9
Cyprus,Construction Output,2015,3,-18.8
Cyprus,Construction Output,2015,6,-1.4
Cyprus,Construction Output,2015,9,11.3
Cyprus,Construction Output,2015,12,11.8
Cyprus,Construction Output,2016,3,11.6
Cyprus,Construction Output,2016,6,15.8
Cyprus,Construction Output,2016,9,24.4
Cyprus,Construction Output,2016,12,28.7
Cyprus,Construction Output,2017,3,44.9
Cyprus,Construction Output,2017,6,34.4
Cyprus,Construction Output,2017,9,17.5
Cyprus,Construction Output,2017,12,19.4
Cyprus,Construction Output,2018,3,15.5
Cyprus,Construction Output,2018,6,13.3
Cyprus,Construction Output,2018,9,25.8
Cyprus,Construction Output,2018,12,15.2
Cyprus,Construction Output,2019,3,13.1
Cyprus,Construction Output,2019,6,15.6
Cyprus,Construction Output,2019,9,9.3
Cyprus,Construction Output,2019,12,10.2
Cyprus,Construction Output,2020,3,-1.8
Cyprus,Construction Output,2020,6,-23.9
Cyprus,Construction Output,2020,9,1.0
Cyprus,Construction Output,2020,12,-1.9
Cyprus,Construction Output,2021,3,4.3
Cyprus,Construction Output,2021,6,30.0
Cyprus,Construction Output,2021,9,-5.2
Cyprus,Construction Output,2021,12,-3.7
Cyprus,Construction Output,2022,3,-7.0
Cyprus,Construction Output,2022,6,-5.9
Cyprus,Construction Output,2022,9,-8.0
Cyprus,Construction Output,2022,12,-2.2
Cyprus,Construction Output,2023,3,5.5
Cyprus,Home Ownership Rate,2007,12,74.1
Cyprus,Home Ownership Rate,2008,12,72.3
Cyprus,Home Ownership Rate,2009,12,74.1
Cyprus,Home Ownership Rate,2010,12,73.1
Cyprus,Home Ownership Rate,2011,12,73.5
Cyprus,Home Ownership Rate,2012,12,73.2
Cyprus,Home Ownership Rate,2013,12,74.0
Cyprus,Home Ownership Rate,2014,12,72.9
Cyprus,Home Ownership Rate,2015,12,73.0
Cyprus,Home Ownership Rate,2016,12,72.5
Cyprus,Home Ownership Rate,2017,12,70.7
Cyprus,Home Ownership Rate,2018,12,70.1
Cyprus,Home Ownership Rate,2019,12,67.9
Cyprus,Home Ownership Rate,2020,12,68.6
Cyprus,Home Ownership Rate,2021,12,69.8
Cyprus,Home Ownership Rate,2022,12,69.6
Cyprus,Housing Index,2005,3,93.41
Cyprus,Housing Index,2005,6,95.38
Cyprus,Housing Index,2005,9,98.79
Cyprus,Housing Index,2005,12,100.64
Cyprus,Housing Index,2006,3,103.04
Cyprus,Housing Index,2006,6,106.44
Cyprus,Housing Index,2006,9,110.64
Cyprus,Housing Index,2006,12,114.16
Cyprus,Housing Index,2007,3,116.41
Cyprus,Housing Index,2007,6,119.71
Cyprus,Housing Index,2007,9,124.05
Cyprus,Housing Index,2007,12,125.11
Cyprus,Housing Index,2008,3,129.59
Cyprus,Housing Index,2008,6,130.42
Cyprus,Housing Index,2008,9,128.69
Cyprus,Housing Index,2008,12,123.96
Cyprus,Housing Index,2009,3,122.4
Cyprus,Housing Index,2009,6,121.17
Cyprus,Housing Index,2009,9,119.19
Cyprus,Housing Index,2009,12,116.27
Cyprus,Housing Index,2010,3,114.37
Cyprus,Housing Index,2010,6,112.79
Cyprus,Housing Index,2010,9,112.39
Cyprus,Housing Index,2010,12,112.05
Cyprus,Housing Index,2011,3,111.56
Cyprus,Housing Index,2011,6,113.99
Cyprus,Housing Index,2011,9,111.22
Cyprus,Housing Index,2011,12,107.6
Cyprus,Housing Index,2012,3,106.4
Cyprus,Housing Index,2012,6,106.02
Cyprus,Housing Index,2012,9,110.14
Cyprus,Housing Index,2012,12,108.22
Cyprus,Housing Index,2013,3,104.54
Cyprus,Housing Index,2013,6,104.77
Cyprus,Housing Index,2013,9,103.05
Cyprus,Housing Index,2013,12,100.78
Cyprus,Housing Index,2014,3,98.08
Cyprus,Housing Index,2014,6,103.55
Cyprus,Housing Index,2014,9,102.7
Cyprus,Housing Index,2014,12,101.56
Cyprus,Housing Index,2015,3,97.52
Cyprus,Housing Index,2015,6,100.59
Cyprus,Housing Index,2015,9,102.49
Cyprus,Housing Index,2015,12,99.4
Cyprus,Housing Index,2016,3,97.29
Cyprus,Housing Index,2016,6,99.18
Cyprus,Housing Index,2016,9,101.87
Cyprus,Housing Index,2016,12,102.72
Cyprus,Housing Index,2017,3,99.64
Cyprus,Housing Index,2017,6,102.74
Cyprus,Housing Index,2017,9,102.46
Cyprus,Housing Index,2017,12,105.24
Cyprus,Housing Index,2018,3,103.1
Cyprus,Housing Index,2018,6,104.01
Cyprus,Housing Index,2018,9,103.12
Cyprus,Housing Index,2018,12,107.04
Cyprus,Housing Index,2019,3,107.93
Cyprus,Housing Index,2019,6,112.73
Cyprus,Housing Index,2019,9,105.64
Cyprus,Housing Index,2019,12,106.51
Cyprus,Housing Index,2020,3,109.13
Cyprus,Housing Index,2020,6,109.48
Cyprus,Housing Index,2020,9,104.21
Cyprus,Housing Index,2020,12,109.1
Cyprus,Housing Index,2021,3,102.84
Cyprus,Housing Index,2021,6,104.23
Cyprus,Housing Index,2021,9,106.8
Cyprus,Housing Index,2021,12,103.44
Cyprus,Housing Index,2022,3,103.95
Cyprus,Housing Index,2022,6,106.35
Cyprus,Housing Index,2022,9,112.51
Cyprus,Housing Index,2022,12,108.03
Cyprus,Housing Index,2023,3,110.14
Cyprus,Residential Property Prices,2005,3,12.17
Cyprus,Residential Property Prices,2005,6,10.91
Cyprus,Residential Property Prices,2005,9,7.97
Cyprus,Residential Property Prices,2005,12,6.52
Cyprus,Residential Property Prices,2006,3,11.03
Cyprus,Residential Property Prices,2006,6,14.49
Cyprus,Residential Property Prices,2006,9,15.02
Cyprus,Residential Property Prices,2006,12,19.61
Cyprus,Residential Property Prices,2007,3,21.59
Cyprus,Residential Property Prices,2007,6,24.06
Cyprus,Residential Property Prices,2007,9,25.35
Cyprus,Residential Property Prices,2007,12,22.06
Cyprus,Residential Property Prices,2008,3,25.18
Cyprus,Residential Property Prices,2008,6,19.47
Cyprus,Residential Property Prices,2008,9,17.04
Cyprus,Residential Property Prices,2008,12,9.73
Cyprus,Residential Property Prices,2009,3,-4.11
Cyprus,Residential Property Prices,2009,6,-6.37
Cyprus,Residential Property Prices,2009,9,-6.5
Cyprus,Residential Property Prices,2009,12,-1.86
Cyprus,Residential Property Prices,2010,3,0.69
Cyprus,Residential Property Prices,2010,6,-0.5
Cyprus,Residential Property Prices,2010,9,-1.03
Cyprus,Residential Property Prices,2010,12,-3.57
Cyprus,Residential Property Prices,2011,3,-1.89
Cyprus,Residential Property Prices,2011,6,-2.65
Cyprus,Residential Property Prices,2011,9,-3.79
Cyprus,Residential Property Prices,2011,12,-4.95
Cyprus,Residential Property Prices,2012,3,-5.01
Cyprus,Residential Property Prices,2012,6,-5.84
Cyprus,Residential Property Prices,2012,9,-5.67
Cyprus,Residential Property Prices,2012,12,-4.71
Cyprus,Residential Property Prices,2013,3,-5.19
Cyprus,Residential Property Prices,2013,6,-5.5
Cyprus,Residential Property Prices,2013,9,-6.94
Cyprus,Residential Property Prices,2013,12,-8.5
Cyprus,Residential Property Prices,2014,3,-9.45
Cyprus,Residential Property Prices,2014,6,-9.12
Cyprus,Residential Property Prices,2014,9,-8.39
Cyprus,Residential Property Prices,2014,12,-8.02
Cyprus,Residential Property Prices,2015,3,-6.5
Cyprus,Residential Property Prices,2015,6,-5.06
Cyprus,Residential Property Prices,2015,9,-3.75
Cyprus,Residential Property Prices,2015,12,-1.81
Cyprus,Residential Property Prices,2016,3,-1.62
Cyprus,Residential Property Prices,2016,6,-1.68
Cyprus,Residential Property Prices,2016,9,-1.25
Cyprus,Residential Property Prices,2016,12,-0.94
Cyprus,Residential Property Prices,2017,3,0.08
Cyprus,Residential Property Prices,2017,6,1.31
Cyprus,Residential Property Prices,2017,9,1.61
Cyprus,Residential Property Prices,2017,12,1.78
Cyprus,Residential Property Prices,2018,3,2.12
Cyprus,Residential Property Prices,2018,6,1.74
Cyprus,Residential Property Prices,2018,9,2.05
Cyprus,Residential Property Prices,2018,12,2.51
Cyprus,Residential Property Prices,2019,3,2.66
Cyprus,Residential Property Prices,2019,6,2.84
Cyprus,Residential Property Prices,2019,9,2.8
Cyprus,Residential Property Prices,2019,12,2.15
Cyprus,Residential Property Prices,2020,3,1.83
Cyprus,Residential Property Prices,2020,6,2.23
Cyprus,Residential Property Prices,2020,9,1.19
Cyprus,Residential Property Prices,2020,12,0.77
Cyprus,Residential Property Prices,2021,3,0.9
Cyprus,Residential Property Prices,2021,6,0.24
Cyprus,Residential Property Prices,2021,9,1.18
Cyprus,Residential Property Prices,2021,12,2.62
Cyprus,Residential Property Prices,2022,3,3.19
Cyprus,Residential Property Prices,2022,6,4.66
Cyprus,Residential Property Prices,2022,9,6.28
Cyprus,Residential Property Prices,2022,12,6.61
Cyprus,Residential Property Prices,2023,3,7.67
Denmark,Construction Output,2005,1,18.3
Denmark,Construction Output,2005,2,29.9
Denmark,Construction Output,2005,3,-8.9
Denmark,Construction Output,2005,4,22.8
Denmark,Construction Output,2005,5,-4.2
Denmark,Construction Output,2005,6,0.3
Denmark,Construction Output,2005,7,2.4
Denmark,Construction Output,2005,8,2.2
Denmark,Construction Output,2005,9,2.2
Denmark,Construction Output,2005,10,4.6
Denmark,Construction Output,2005,11,4.7
Denmark,Construction Output,2005,12,4.8
Denmark,Construction Output,2006,1,-2.0
Denmark,Construction Output,2006,2,-6.0
Denmark,Construction Output,2006,3,28.1
Denmark,Construction Output,2006,4,-9.7
Denmark,Construction Output,2006,5,16.3
Denmark,Construction Output,2006,6,11.2
Denmark,Construction Output,2006,7,5.2
Denmark,Construction Output,2006,8,5.2
Denmark,Construction Output,2006,9,5.3
Denmark,Construction Output,2006,10,6.1
Denmark,Construction Output,2006,11,6.1
Denmark,Construction Output,2006,12,6.2
Denmark,Construction Output,2007,1,4.0
Denmark,Construction Output,2007,2,4.1
Denmark,Construction Output,2007,3,4.4
Denmark,Construction Output,2007,4,2.3
Denmark,Construction Output,2007,5,2.4
Denmark,Construction Output,2007,6,2.5
Denmark,Construction Output,2007,7,1.0
Denmark,Construction Output,2007,8,1.0
Denmark,Construction Output,2007,9,1.0
Denmark,Construction Output,2007,10,2.8
Denmark,Construction Output,2007,11,3.0
Denmark,Construction Output,2007,12,2.9
Denmark,Construction Output,2008,1,1.1
Denmark,Construction Output,2008,2,13.6
Denmark,Construction Output,2008,3,-7.0
Denmark,Construction Output,2008,4,11.9
Denmark,Construction Output,2008,5,-9.6
Denmark,Construction Output,2008,6,-7.6
Denmark,Construction Output,2008,7,30.1
Denmark,Construction Output,2008,8,-0.6
Denmark,Construction Output,2008,9,-7.6
Denmark,Construction Output,2008,10,-4.8
Denmark,Construction Output,2008,11,-8.3
Denmark,Construction Output,2008,12,8.6
Denmark,Construction Output,2009,1,-7.3
Denmark,Construction Output,2009,2,-8.5
Denmark,Construction Output,2009,3,-13.1
Denmark,Construction Output,2009,4,-7.5
Denmark,Construction Output,2009,5,-14.1
Denmark,Construction Output,2009,6,-12.9
Denmark,Construction Output,2009,7,-11.6
Denmark,Construction Output,2009,8,-10.8
Denmark,Construction Output,2009,9,-11.7
Denmark,Construction Output,2009,10,-12.5
Denmark,Construction Output,2009,11,-13.7
Denmark,Construction Output,2009,12,-12.3
Denmark,Construction Output,2010,1,-14.1
Denmark,Construction Output,2010,2,-17.1
Denmark,Construction Output,2010,3,-12.3
Denmark,Construction Output,2010,4,-11.1
Denmark,Construction Output,2010,5,-6.3
Denmark,Construction Output,2010,6,-2.7
Denmark,Construction Output,2010,7,-1.1
Denmark,Construction Output,2010,8,-6.4
Denmark,Construction Output,2010,9,-3.2
Denmark,Construction Output,2010,10,-1.9
Denmark,Construction Output,2010,11,-0.9
Denmark,Construction Output,2010,12,0.7
Denmark,Construction Output,2011,1,1.0
Denmark,Construction Output,2011,2,4.2
Denmark,Construction Output,2011,3,1.5
Denmark,Construction Output,2011,4,7.1
Denmark,Construction Output,2011,5,3.4
Denmark,Construction Output,2011,6,-2.5
Denmark,Construction Output,2011,7,1.0
Denmark,Construction Output,2011,8,3.3
Denmark,Construction Output,2011,9,2.5
Denmark,Construction Output,2011,10,3.0
Denmark,Construction Output,2011,11,4.5
Denmark,Construction Output,2011,12,10.2
Denmark,Construction Output,2012,1,8.6
Denmark,Construction Output,2012,2,0.2
Denmark,Construction Output,2012,3,3.4
Denmark,Construction Output,2012,4,0.7
Denmark,Construction Output,2012,5,-1.8
Denmark,Construction Output,2012,6,3.9
Denmark,Construction Output,2012,7,0.2
Denmark,Construction Output,2012,8,1.0
Denmark,Construction Output,2012,9,-0.3
Denmark,Construction Output,2012,10,-1.2
Denmark,Construction Output,2012,11,-0.6
Denmark,Construction Output,2012,12,-5.3
Denmark,Construction Output,2013,1,-4.8
Denmark,Construction Output,2013,2,4.0
Denmark,Construction Output,2013,3,5.0
Denmark,Construction Output,2013,4,-10.3
Denmark,Construction Output,2013,5,0.4
Denmark,Construction Output,2013,6,1.0
Denmark,Construction Output,2013,7,0.1
Denmark,Construction Output,2013,8,0.5
Denmark,Construction Output,2013,9,-0.4
Denmark,Construction Output,2013,10,-0.1
Denmark,Construction Output,2013,11,0.2
Denmark,Construction Output,2013,12,-0.5
Denmark,Construction Output,2014,1,3.2
Denmark,Construction Output,2014,2,5.3
Denmark,Construction Output,2014,3,1.0
Denmark,Construction Output,2014,4,15.4
Denmark,Construction Output,2014,5,5.1
Denmark,Construction Output,2014,6,-1.0
Denmark,Construction Output,2014,7,2.8
Denmark,Construction Output,2014,8,3.8
Denmark,Construction Output,2014,9,4.3
Denmark,Construction Output,2014,10,4.6
Denmark,Construction Output,2014,11,5.1
Denmark,Construction Output,2014,12,4.1
Denmark,Construction Output,2015,1,5.0
Denmark,Construction Output,2015,2,5.0
Denmark,Construction Output,2015,3,5.0
Denmark,Construction Output,2015,4,2.2
Denmark,Construction Output,2015,5,3.2
Denmark,Construction Output,2015,6,7.4
Denmark,Construction Output,2015,7,2.7
Denmark,Construction Output,2015,8,4.1
Denmark,Construction Output,2015,9,4.2
Denmark,Construction Output,2015,10,4.8
Denmark,Construction Output,2015,11,3.7
Denmark,Construction Output,2015,12,6.6
Denmark,Construction Output,2016,1,4.6
Denmark,Construction Output,2016,2,2.0
Denmark,Construction Output,2016,3,7.4
Denmark,Construction Output,2016,4,0.2
Denmark,Construction Output,2016,5,5.4
Denmark,Construction Output,2016,6,6.2
Denmark,Construction Output,2016,7,6.2
Denmark,Construction Output,2016,8,1.6
Denmark,Construction Output,2016,9,3.6
Denmark,Construction Output,2016,10,3.0
Denmark,Construction Output,2016,11,3.1
Denmark,Construction Output,2016,12,9.1
Denmark,Construction Output,2017,1,7.1
Denmark,Construction Output,2017,2,6.2
Denmark,Construction Output,2017,3,1.1
Denmark,Construction Output,2017,4,10.0
Denmark,Construction Output,2017,5,3.5
Denmark,Construction Output,2017,6,1.4
Denmark,Construction Output,2017,7,4.7
Denmark,Construction Output,2017,8,4.5
Denmark,Construction Output,2017,9,4.2
Denmark,Construction Output,2017,10,4.3
Denmark,Construction Output,2017,11,5.2
Denmark,Construction Output,2017,12,2.9
Denmark,Construction Output,2018,1,2.9
Denmark,Construction Output,2018,2,4.9
Denmark,Construction Output,2018,3,7.7
Denmark,Construction Output,2018,4,-2.8
Denmark,Construction Output,2018,5,3.3
Denmark,Construction Output,2018,6,5.6
Denmark,Construction Output,2018,7,3.5
Denmark,Construction Output,2018,8,4.0
Denmark,Construction Output,2018,9,3.6
Denmark,Construction Output,2018,10,3.3
Denmark,Construction Output,2018,11,2.5
Denmark,Construction Output,2018,12,1.1
Denmark,Construction Output,2019,1,0.3
Denmark,Construction Output,2019,2,3.3
Denmark,Construction Output,2019,3,9.4
Denmark,Construction Output,2019,4,0.4
Denmark,Construction Output,2019,5,3.7
Denmark,Construction Output,2019,6,-2.3
Denmark,Construction Output,2019,7,1.0
Denmark,Construction Output,2019,8,1.6
Denmark,Construction Output,2019,9,1.1
Denmark,Construction Output,2019,10,1.4
Denmark,Construction Output,2019,11,2.4
Denmark,Construction Output,2019,12,-0.3
Denmark,Construction Output,2020,1,2.4
Denmark,Construction Output,2020,2,2.9
Denmark,Construction Output,2020,3,-9.2
Denmark,Construction Output,2020,4,8.9
Denmark,Construction Output,2020,5,1.0
Denmark,Construction Output,2020,6,4.6
Denmark,Construction Output,2020,7,2.2
Denmark,Construction Output,2020,8,4.2
Denmark,Construction Output,2020,9,4.1
Denmark,Construction Output,2020,10,4.2
Denmark,Construction Output,2020,11,3.6
Denmark,Construction Output,2020,12,4.9
Denmark,Construction Output,2021,1,7.0
Denmark,Construction Output,2021,2,4.2
Denmark,Construction Output,2021,3,12.6
Denmark,Construction Output,2021,4,7.5
Denmark,Construction Output,2021,5,8.2
Denmark,Construction Output,2021,6,10.4
Denmark,Construction Output,2021,7,9.9
Denmark,Construction Output,2021,8,2.5
Denmark,Construction Output,2021,9,5.9
Denmark,Construction Output,2021,10,5.8
Denmark,Construction Output,2021,11,5.9
Denmark,Construction Output,2021,12,7.8
Denmark,Construction Output,2022,1,7.2
Denmark,Construction Output,2022,2,8.1
Denmark,Construction Output,2022,3,5.0
Denmark,Construction Output,2022,4,9.0
Denmark,Construction Output,2022,5,7.3
Denmark,Construction Output,2022,6,2.3
Denmark,Construction Output,2022,7,4.5
Denmark,Construction Output,2022,8,6.5
Denmark,Construction Output,2022,9,4.9
Denmark,Construction Output,2022,10,3.9
Denmark,Construction Output,2022,11,3.5
Denmark,Construction Output,2022,12,3.9
Denmark,Construction Output,2023,1,2.1
Denmark,Construction Output,2023,2,1.3
Denmark,Construction Output,2023,3,-0.4
Denmark,Construction Output,2023,4,0.0
Denmark,Construction Output,2023,5,-1.6
Denmark,Construction Output,2023,6,1.0
Denmark,Home Ownership Rate,2005,12,66.6
Denmark,Home Ownership Rate,2006,12,67.4
Denmark,Home Ownership Rate,2007,12,67.1
Denmark,Home Ownership Rate,2008,12,66.5
Denmark,Home Ownership Rate,2009,12,66.3
Denmark,Home Ownership Rate,2010,12,66.6
Denmark,Home Ownership Rate,2011,12,68.7
Denmark,Home Ownership Rate,2012,12,66.0
Denmark,Home Ownership Rate,2013,12,64.5
Denmark,Home Ownership Rate,2014,12,63.3
Denmark,Home Ownership Rate,2015,12,62.7
Denmark,Home Ownership Rate,2016,12,61.7
Denmark,Home Ownership Rate,2017,12,62.2
Denmark,Home Ownership Rate,2018,12,60.5
Denmark,Home Ownership Rate,2019,12,60.8
Denmark,Home Ownership Rate,2020,12,59.3
Denmark,Home Ownership Rate,2021,12,59.2
Denmark,Home Ownership Rate,2022,12,59.6
Denmark,Housing Index,2005,3,75.49
Denmark,Housing Index,2005,6,79.46
Denmark,Housing Index,2005,9,85.56
Denmark,Housing Index,2005,12,91.19
Denmark,Housing Index,2006,3,97.68
Denmark,Housing Index,2006,6,103.64
Denmark,Housing Index,2006,9,105.67
Denmark,Housing Index,2006,12,104.58
Denmark,Housing Index,2007,3,105.01
Denmark,Housing Index,2007,6,106.41
Denmark,Housing Index,2007,9,106.58
Denmark,Housing Index,2007,12,104.58
Denmark,Housing Index,2008,3,103.24
Denmark,Housing Index,2008,6,103.56
Denmark,Housing Index,2008,9,100.91
Denmark,Housing Index,2008,12,93.04
Denmark,Housing Index,2009,3,87.14
Denmark,Housing Index,2009,6,88.18
Denmark,Housing Index,2009,9,88.88
Denmark,Housing Index,2009,12,88.55
Denmark,Housing Index,2010,3,89.12
Denmark,Housing Index,2010,6,91.0
Denmark,Housing Index,2010,9,91.73
Denmark,Housing Index,2010,12,90.78
Denmark,Housing Index,2011,3,89.91
Denmark,Housing Index,2011,6,91.94
Denmark,Housing Index,2011,9,88.9
Denmark,Housing Index,2011,12,85.74
Denmark,Housing Index,2012,3,85.75
Denmark,Housing Index,2012,6,86.99
Denmark,Housing Index,2012,9,87.26
Denmark,Housing Index,2012,12,86.85
Denmark,Housing Index,2013,3,88.03
Denmark,Housing Index,2013,6,91.17
Denmark,Housing Index,2013,9,91.21
Denmark,Housing Index,2013,12,89.95
Denmark,Housing Index,2014,3,91.22
Denmark,Housing Index,2014,6,94.69
Denmark,Housing Index,2014,9,94.21
Denmark,Housing Index,2014,12,93.83
Denmark,Housing Index,2015,3,97.34
Denmark,Housing Index,2015,6,100.59
Denmark,Housing Index,2015,9,101.03
Denmark,Housing Index,2015,12,101.04
Denmark,Housing Index,2016,3,102.99
Denmark,Housing Index,2016,6,105.58
Denmark,Housing Index,2016,9,107.0
Denmark,Housing Index,2016,12,105.29
Denmark,Housing Index,2017,3,107.6
Denmark,Housing Index,2017,6,110.52
Denmark,Housing Index,2017,9,111.98
Denmark,Housing Index,2017,12,109.89
Denmark,Housing Index,2018,3,114.0
Denmark,Housing Index,2018,6,115.62
Denmark,Housing Index,2018,9,116.07
Denmark,Housing Index,2018,12,113.54
Denmark,Housing Index,2019,3,116.03
Denmark,Housing Index,2019,6,118.69
Denmark,Housing Index,2019,9,118.89
Denmark,Housing Index,2019,12,116.41
Denmark,Housing Index,2020,3,118.36
Denmark,Housing Index,2020,6,120.35
Denmark,Housing Index,2020,9,126.24
Denmark,Housing Index,2020,12,128.98
Denmark,Housing Index,2021,3,135.02
Denmark,Housing Index,2021,6,138.87
Denmark,Housing Index,2021,9,140.44
Denmark,Housing Index,2021,12,137.57
Denmark,Housing Index,2022,3,140.64
Denmark,Housing Index,2022,6,142.51
Denmark,Housing Index,2022,9,137.48
Denmark,Housing Index,2022,12,128.7
Denmark,Housing Index,2023,3,131.95
Denmark,Housing Starts,2005,3,3486.0
Denmark,Housing Starts,2005,6,5193.0
Denmark,Housing Starts,2005,9,4055.0
Denmark,Housing Starts,2005,12,3859.0
Denmark,Housing Starts,2006,3,4118.0
Denmark,Housing Starts,2006,6,5034.0
Denmark,Housing Starts,2006,9,3743.0
Denmark,Housing Starts,2006,12,2969.0
Denmark,Housing Starts,2007,3,2653.0
Denmark,Housing Starts,2007,6,3442.0
Denmark,Housing Starts,2007,9,2756.0
Denmark,Housing Starts,2007,12,2597.0
Denmark,Housing Starts,2008,3,2430.0
Denmark,Housing Starts,2008,6,2796.0
Denmark,Housing Starts,2008,9,1917.0
Denmark,Housing Starts,2008,12,1429.0
Denmark,Housing Starts,2009,3,1112.0
Denmark,Housing Starts,2009,6,1376.0
Denmark,Housing Starts,2009,9,1163.0
Denmark,Housing Starts,2009,12,1003.0
Denmark,Housing Starts,2010,3,1018.0
Denmark,Housing Starts,2010,6,1619.0
Denmark,Housing Starts,2010,9,1629.0
Denmark,Housing Starts,2010,12,2272.0
Denmark,Housing Starts,2011,3,1783.0
Denmark,Housing Starts,2011,6,1612.0
Denmark,Housing Starts,2011,9,1418.0
Denmark,Housing Starts,2011,12,1353.0
Denmark,Housing Starts,2012,3,1788.0
Denmark,Housing Starts,2012,6,1337.0
Denmark,Housing Starts,2012,9,1456.0
Denmark,Housing Starts,2012,12,1197.0
Denmark,Housing Starts,2013,3,1248.0
Denmark,Housing Starts,2013,6,1369.0
Denmark,Housing Starts,2013,9,1271.0
Denmark,Housing Starts,2013,12,1255.0
Denmark,Housing Starts,2014,3,1375.0
Denmark,Housing Starts,2014,6,1413.0
Denmark,Housing Starts,2014,9,1577.0
Denmark,Housing Starts,2014,12,1668.0
Denmark,Housing Starts,2015,3,1635.0
Denmark,Housing Starts,2015,6,1815.0
Denmark,Housing Starts,2015,9,2016.0
Denmark,Housing Starts,2015,12,2166.0
Denmark,Housing Starts,2016,3,2216.0
Denmark,Housing Starts,2016,6,2045.0
Denmark,Housing Starts,2016,9,2120.0
Denmark,Housing Starts,2016,12,2431.0
Denmark,Housing Starts,2017,3,2430.0
Denmark,Housing Starts,2017,6,2390.0
Denmark,Housing Starts,2017,9,2511.0
Denmark,Housing Starts,2017,12,2331.0
Denmark,Housing Starts,2018,3,2413.0
Denmark,Housing Starts,2018,6,2751.0
Denmark,Housing Starts,2018,9,2485.0
Denmark,Housing Starts,2018,12,2971.0
Denmark,Housing Starts,2019,3,3121.0
Denmark,Housing Starts,2019,6,2929.0
Denmark,Housing Starts,2019,9,2805.0
Denmark,Housing Starts,2019,12,2401.0
Denmark,Housing Starts,2020,3,3010.0
Denmark,Housing Starts,2020,6,2937.0
Denmark,Housing Starts,2020,9,2941.0
Denmark,Housing Starts,2020,12,3274.0
Denmark,Housing Starts,2021,3,3362.0
Denmark,Housing Starts,2021,6,3614.0
Denmark,Housing Starts,2021,9,3897.0
Denmark,Housing Starts,2021,12,3799.0
Denmark,Housing Starts,2022,3,3822.0
Denmark,Housing Starts,2022,6,3302.0
Denmark,Housing Starts,2022,9,3898.0
Denmark,Housing Starts,2022,12,3484.0
Denmark,Housing Starts,2023,3,2489.0
Denmark,Housing Starts,2023,6,2165.0
Denmark,Price to Rent Ratio,2005,3,97.1124
Denmark,Price to Rent Ratio,2005,6,100.4723
Denmark,Price to Rent Ratio,2005,9,107.602
Denmark,Price to Rent Ratio,2005,12,115.5968
Denmark,Price to Rent Ratio,2006,3,123.1734
Denmark,Price to Rent Ratio,2006,6,128.2784
Denmark,Price to Rent Ratio,2006,9,130.3194
Denmark,Price to Rent Ratio,2006,12,129.8876
Denmark,Price to Rent Ratio,2007,3,129.8628
Denmark,Price to Rent Ratio,2007,6,128.8815
Denmark,Price to Rent Ratio,2007,9,128.7542
Denmark,Price to Rent Ratio,2007,12,127.14399999999999
Denmark,Price to Rent Ratio,2008,3,124.8408
Denmark,Price to Rent Ratio,2008,6,122.2615
Denmark,Price to Rent Ratio,2008,9,117.7066
Denmark,Price to Rent Ratio,2008,12,110.1466
Denmark,Price to Rent Ratio,2009,3,102.5499
Denmark,Price to Rent Ratio,2009,6,100.8331
Denmark,Price to Rent Ratio,2009,9,100.4872
Denmark,Price to Rent Ratio,2009,12,101.7413
Denmark,Price to Rent Ratio,2010,3,101.9492
Denmark,Price to Rent Ratio,2010,6,101.0613
Denmark,Price to Rent Ratio,2010,9,101.1995
Denmark,Price to Rent Ratio,2010,12,101.5042
Denmark,Price to Rent Ratio,2011,3,99.8155
Denmark,Price to Rent Ratio,2011,6,99.0871
Denmark,Price to Rent Ratio,2011,9,95.1574
Denmark,Price to Rent Ratio,2011,12,93.1814
Denmark,Price to Rent Ratio,2012,3,92.4352
Denmark,Price to Rent Ratio,2012,6,91.1777
Denmark,Price to Rent Ratio,2012,9,91.4175
Denmark,Price to Rent Ratio,2012,12,92.3295
Denmark,Price to Rent Ratio,2013,3,92.6184
Denmark,Price to Rent Ratio,2013,6,93.4645
Denmark,Price to Rent Ratio,2013,9,93.7762
Denmark,Price to Rent Ratio,2013,12,93.8011
Denmark,Price to Rent Ratio,2014,3,94.0648
Denmark,Price to Rent Ratio,2014,6,95.3439
Denmark,Price to Rent Ratio,2014,9,95.3225
Denmark,Price to Rent Ratio,2014,12,96.41
Denmark,Price to Rent Ratio,2015,3,98.9121
Denmark,Price to Rent Ratio,2015,6,99.723
Denmark,Price to Rent Ratio,2015,9,99.8271
Denmark,Price to Rent Ratio,2015,12,101.5378
Denmark,Price to Rent Ratio,2016,3,102.3556
Denmark,Price to Rent Ratio,2016,6,102.4242
Denmark,Price to Rent Ratio,2016,9,104.2602
Denmark,Price to Rent Ratio,2016,12,104.2926
Denmark,Price to Rent Ratio,2017,3,104.3379
Denmark,Price to Rent Ratio,2017,6,106.147
Denmark,Price to Rent Ratio,2017,9,107.039
Denmark,Price to Rent Ratio,2017,12,107.4192
Denmark,Price to Rent Ratio,2018,3,109.0012
