Country,Category,Year,Month,Value
Ecuador,Money Supply M2,2013,11,33134.92
Ecuador,Money Supply M2,2013,12,35051.14
Ecuador,Money Supply M2,2014,1,34370.58
Ecuador,Money Supply M2,2014,2,34667.4
Ecuador,Money Supply M2,2014,3,34878.8
Ecuador,Money Supply M2,2014,4,35136.92
Ecuador,Money Supply M2,2014,5,35463.57
Ecuador,Money Supply M2,2014,6,35951.88
Ecuador,Money Supply M2,2014,7,36327.67
Ecuador,Money Supply M2,2014,8,37109.06
Ecuador,Money Supply M2,2014,9,37318.66
Ecuador,Money Supply M2,2014,10,37889.25
Ecuador,Money Supply M2,2014,11,38362.17
Ecuador,Money Supply M2,2014,12,40104.37
Ecuador,Money Supply M2,2015,1,39114.0
Ecuador,Money Supply M2,2015,2,39058.06
Ecuador,Money Supply M2,2015,3,39560.88
Ecuador,Money Supply M2,2015,4,39549.09
Ecuador,Money Supply M2,2015,5,39566.68
Ecuador,Money Supply M2,2015,6,39315.74
Ecuador,Money Supply M2,2015,7,39721.86
Ecuador,Money Supply M2,2015,8,39540.61
Ecuador,Money Supply M2,2015,9,39004.37
Ecuador,Money Supply M2,2015,10,39053.25
Ecuador,Money Supply M2,2015,11,38842.18
Ecuador,Money Supply M2,2015,12,39650.6
Ecuador,Money Supply M2,2016,1,39773.99
Ecuador,Money Supply M2,2016,2,39941.03
Ecuador,Money Supply M2,2016,3,40394.85
Ecuador,Money Supply M2,2016,4,40546.65
Ecuador,Money Supply M2,2016,5,40646.73
Ecuador,Money Supply M2,2016,6,41331.59
Ecuador,Money Supply M2,2016,7,41624.46
Ecuador,Money Supply M2,2016,8,42704.33
Ecuador,Money Supply M2,2016,9,43257.45
Ecuador,Money Supply M2,2016,10,43617.73
Ecuador,Money Supply M2,2016,11,44001.39
Ecuador,Money Supply M2,2016,12,46188.27
Ecuador,Money Supply M2,2017,1,45257.48
Ecuador,Money Supply M2,2017,2,45980.08
Ecuador,Money Supply M2,2017,3,47075.93
Ecuador,Money Supply M2,2017,4,47310.79
Ecuador,Money Supply M2,2017,5,47129.41
Ecuador,Money Supply M2,2017,6,47586.69
Ecuador,Money Supply M2,2017,7,47499.92
Ecuador,Money Supply M2,2017,8,47775.11
Ecuador,Money Supply M2,2017,9,47658.54
Ecuador,Money Supply M2,2017,10,48166.55
Ecuador,Money Supply M2,2017,11,48835.51
Ecuador,Money Supply M2,2017,12,50790.78
Ecuador,Money Supply M2,2018,1,49914.38
Ecuador,Money Supply M2,2018,2,50338.67
Ecuador,Money Supply M2,2018,3,51152.9
Ecuador,Money Supply M2,2018,4,51100.73
Ecuador,Money Supply M2,2018,5,50897.41
Ecuador,Money Supply M2,2018,6,51259.86
Ecuador,Money Supply M2,2018,7,51299.67
Ecuador,Money Supply M2,2018,8,51663.34
Ecuador,Money Supply M2,2018,9,51720.47
Ecuador,Money Supply M2,2018,10,51826.37
Ecuador,Money Supply M2,2018,11,52167.68
Ecuador,Money Supply M2,2018,12,53664.74
Ecuador,Money Supply M2,2019,1,52873.4
Ecuador,Money Supply M2,2019,2,53416.42
Ecuador,Money Supply M2,2019,3,53747.06
Ecuador,Money Supply M2,2019,4,54011.82
Ecuador,Money Supply M2,2019,5,54009.15
Ecuador,Money Supply M2,2019,6,54271.29
Ecuador,Money Supply M2,2019,7,54680.12
Ecuador,Money Supply M2,2019,8,55371.99
Ecuador,Money Supply M2,2019,9,55160.34
Ecuador,Money Supply M2,2019,10,55772.32
Ecuador,Money Supply M2,2019,11,56147.25
Ecuador,Money Supply M2,2019,12,57967.69
Ecuador,Money Supply M2,2020,1,57594.5
Ecuador,Money Supply M2,2020,2,58187.41
Ecuador,Money Supply M2,2020,3,57896.9
Ecuador,Money Supply M2,2020,4,58463.93
Ecuador,Money Supply M2,2020,5,58949.96
Ecuador,Money Supply M2,2020,6,59394.0
Ecuador,Money Supply M2,2020,7,59498.98
Ecuador,Money Supply M2,2020,8,60086.98
Ecuador,Money Supply M2,2020,9,60492.98
Ecuador,Money Supply M2,2020,10,61464.41
Ecuador,Money Supply M2,2020,11,61318.07
Ecuador,Money Supply M2,2020,12,63821.32
Ecuador,Money Supply M2,2021,1,63141.97
Ecuador,Money Supply M2,2021,2,63199.85
Ecuador,Money Supply M2,2021,3,63928.88
Ecuador,Money Supply M2,2021,4,64332.16
Ecuador,Money Supply M2,2021,5,64513.99
Ecuador,Money Supply M2,2021,6,65047.84
Ecuador,Money Supply M2,2021,7,65724.75
Ecuador,Money Supply M2,2021,8,66318.48
Ecuador,Money Supply M2,2021,9,67114.03
Ecuador,Money Supply M2,2021,10,67692.77
Ecuador,Money Supply M2,2021,11,67919.47
Ecuador,Money Supply M2,2021,12,70075.39
Ecuador,Money Supply M2,2022,1,69239.44
Ecuador,Money Supply M2,2022,2,70046.45
Ecuador,Money Supply M2,2022,3,71033.33
Ecuador,Money Supply M2,2022,4,70908.39
Ecuador,Money Supply M2,2022,5,71141.79
Ecuador,Money Supply M2,2022,6,71385.04
Ecuador,Money Supply M2,2022,7,71671.62
Ecuador,Money Supply M2,2022,8,72494.98
Ecuador,Money Supply M2,2022,9,72737.82
Ecuador,Money Supply M2,2022,10,72880.73
Ecuador,Money Supply M2,2022,11,73420.53
Ecuador,Money Supply M2,2022,12,75310.32
Ecuador,Money Supply M2,2023,1,74852.72
Ecuador,Money Supply M2,2023,2,75331.19
Ecuador,Money Supply M2,2023,3,76768.81
Ecuador,Money Supply M2,2023,4,76697.24
Ecuador,Money Supply M2,2023,5,76539.04
Ecuador,Money Supply M2,2023,6,76519.02
Ecuador,Money Supply M2,2023,7,76563.01
Ecuador,Money Supply M2,2023,8,77661.06
Egypt,Loans to Private Sector,2005,1,222687.0
Egypt,Loans to Private Sector,2005,2,221863.0
Egypt,Loans to Private Sector,2005,3,223744.0
Egypt,Loans to Private Sector,2005,4,226763.0
Egypt,Loans to Private Sector,2005,5,228197.0
Egypt,Loans to Private Sector,2005,6,228195.0
Egypt,Loans to Private Sector,2005,7,228635.0
Egypt,Loans to Private Sector,2005,8,230069.0
Egypt,Loans to Private Sector,2005,9,231589.0
Egypt,Loans to Private Sector,2005,10,234006.0
Egypt,Loans to Private Sector,2005,11,233809.0
Egypt,Loans to Private Sector,2005,12,235426.0
Egypt,Loans to Private Sector,2006,1,233195.0
Egypt,Loans to Private Sector,2006,2,234391.0
Egypt,Loans to Private Sector,2006,3,234923.0
Egypt,Loans to Private Sector,2006,4,234523.0
Egypt,Loans to Private Sector,2006,5,236212.0
Egypt,Loans to Private Sector,2006,6,239338.0
Egypt,Loans to Private Sector,2006,7,238826.0
Egypt,Loans to Private Sector,2006,8,240036.0
Egypt,Loans to Private Sector,2006,9,241483.0
Egypt,Loans to Private Sector,2006,10,246543.0
Egypt,Loans to Private Sector,2006,11,250595.0
Egypt,Loans to Private Sector,2006,12,253085.0
Egypt,Loans to Private Sector,2007,1,253429.0
Egypt,Loans to Private Sector,2007,2,255932.0
Egypt,Loans to Private Sector,2007,3,259277.0
Egypt,Loans to Private Sector,2007,4,262486.0
Egypt,Loans to Private Sector,2007,5,267700.0
Egypt,Loans to Private Sector,2007,6,268607.0
Egypt,Loans to Private Sector,2007,7,270468.0
Egypt,Loans to Private Sector,2007,8,273163.0
Egypt,Loans to Private Sector,2007,9,272674.0
Egypt,Loans to Private Sector,2007,10,276118.0
Egypt,Loans to Private Sector,2007,11,279686.0
Egypt,Loans to Private Sector,2007,12,278202.0
Egypt,Loans to Private Sector,2008,1,278640.0
Egypt,Loans to Private Sector,2008,2,280706.0
Egypt,Loans to Private Sector,2008,3,289491.0
Egypt,Loans to Private Sector,2008,4,288480.0
Egypt,Loans to Private Sector,2008,5,286992.0
Egypt,Loans to Private Sector,2008,6,291719.0
Egypt,Loans to Private Sector,2008,7,296131.0
Egypt,Loans to Private Sector,2008,8,298050.0
Egypt,Loans to Private Sector,2008,9,302170.0
Egypt,Loans to Private Sector,2008,10,304890.0
Egypt,Loans to Private Sector,2008,11,303251.0
Egypt,Loans to Private Sector,2008,12,302159.0
Egypt,Loans to Private Sector,2009,1,300645.0
Egypt,Loans to Private Sector,2009,2,299648.0
Egypt,Loans to Private Sector,2009,3,301592.0
Egypt,Loans to Private Sector,2009,4,303262.0
Egypt,Loans to Private Sector,2009,5,301448.0
Egypt,Loans to Private Sector,2009,6,304470.0
Egypt,Loans to Private Sector,2009,7,299386.0
Egypt,Loans to Private Sector,2009,8,299910.0
Egypt,Loans to Private Sector,2009,9,300342.0
Egypt,Loans to Private Sector,2009,10,300946.0
Egypt,Loans to Private Sector,2009,11,299589.0
Egypt,Loans to Private Sector,2009,12,293504.0
Egypt,Loans to Private Sector,2010,1,295602.0
Egypt,Loans to Private Sector,2010,2,297357.0
Egypt,Loans to Private Sector,2010,3,303855.0
Egypt,Loans to Private Sector,2010,4,309889.0
Egypt,Loans to Private Sector,2010,5,315891.0
Egypt,Loans to Private Sector,2010,6,326350.0
Egypt,Loans to Private Sector,2010,7,325004.0
Egypt,Loans to Private Sector,2010,8,327919.0
Egypt,Loans to Private Sector,2010,9,326748.0
Egypt,Loans to Private Sector,2010,10,329083.0
Egypt,Loans to Private Sector,2010,11,330851.0
Egypt,Loans to Private Sector,2010,12,312216.0
Egypt,Loans to Private Sector,2011,1,316815.0
Egypt,Loans to Private Sector,2011,2,320690.0
Egypt,Loans to Private Sector,2011,3,321579.0
Egypt,Loans to Private Sector,2011,4,321315.0
Egypt,Loans to Private Sector,2011,5,319529.0
Egypt,Loans to Private Sector,2011,6,323241.0
Egypt,Loans to Private Sector,2011,7,322349.0
Egypt,Loans to Private Sector,2011,8,323930.0
Egypt,Loans to Private Sector,2011,9,323834.0
Egypt,Loans to Private Sector,2011,10,324281.0
Egypt,Loans to Private Sector,2011,11,326533.0
Egypt,Loans to Private Sector,2011,12,326888.0
Egypt,Loans to Private Sector,2012,1,328450.0
Egypt,Loans to Private Sector,2012,2,329974.0
Egypt,Loans to Private Sector,2012,3,331650.0
Egypt,Loans to Private Sector,2012,4,333863.0
Egypt,Loans to Private Sector,2012,5,336354.0
Egypt,Loans to Private Sector,2012,6,340865.0
Egypt,Loans to Private Sector,2012,7,338518.0
Egypt,Loans to Private Sector,2012,8,339835.0
Egypt,Loans to Private Sector,2012,9,340907.0
Egypt,Loans to Private Sector,2012,10,341615.0
Egypt,Loans to Private Sector,2012,11,344038.0
Egypt,Loans to Private Sector,2012,12,346449.0
Egypt,Loans to Private Sector,2013,1,353342.0
Egypt,Loans to Private Sector,2013,2,355399.0
Egypt,Loans to Private Sector,2013,3,360815.0
Egypt,Loans to Private Sector,2013,4,365367.0
Egypt,Loans to Private Sector,2013,5,366555.0
Egypt,Loans to Private Sector,2013,6,369814.0
Egypt,Loans to Private Sector,2013,7,369549.0
Egypt,Loans to Private Sector,2013,8,367921.0
Egypt,Loans to Private Sector,2013,9,366948.0
Egypt,Loans to Private Sector,2013,10,366764.0
Egypt,Loans to Private Sector,2013,11,366969.0
Egypt,Loans to Private Sector,2013,12,361941.0
Egypt,Loans to Private Sector,2014,1,365377.0
Egypt,Loans to Private Sector,2014,2,367909.0
Egypt,Loans to Private Sector,2014,3,371952.0
Egypt,Loans to Private Sector,2014,4,377189.0
Egypt,Loans to Private Sector,2014,5,384034.0
Egypt,Loans to Private Sector,2014,6,389275.0
Egypt,Loans to Private Sector,2014,7,386399.0
Egypt,Loans to Private Sector,2014,8,385978.0
Egypt,Loans to Private Sector,2014,9,391940.0
Egypt,Loans to Private Sector,2014,10,393377.0
Egypt,Loans to Private Sector,2014,11,395172.0
Egypt,Loans to Private Sector,2014,12,396179.0
Egypt,Loans to Private Sector,2015,1,408915.0
Egypt,Loans to Private Sector,2015,2,414288.0
Egypt,Loans to Private Sector,2015,3,427802.0
Egypt,Loans to Private Sector,2015,4,436009.0
Egypt,Loans to Private Sector,2015,5,445020.0
Egypt,Loans to Private Sector,2015,6,448276.0
Egypt,Loans to Private Sector,2015,7,450366.0
Egypt,Loans to Private Sector,2015,8,449628.0
Egypt,Loans to Private Sector,2015,9,448761.0
Egypt,Loans to Private Sector,2015,10,453437.0
Egypt,Loans to Private Sector,2015,11,451920.0
Egypt,Loans to Private Sector,2015,12,456800.0
Egypt,Loans to Private Sector,2016,1,459001.0
Egypt,Loans to Private Sector,2016,2,461369.0
Egypt,Loans to Private Sector,2016,3,484002.0
Egypt,Loans to Private Sector,2016,4,491305.0
Egypt,Loans to Private Sector,2016,5,497325.0
Egypt,Loans to Private Sector,2016,6,504258.0
Egypt,Loans to Private Sector,2016,7,501747.0
Egypt,Loans to Private Sector,2016,8,508310.0
Egypt,Loans to Private Sector,2016,9,515582.0
Egypt,Loans to Private Sector,2016,10,520275.0
Egypt,Loans to Private Sector,2016,11,700000.0
Egypt,Loans to Private Sector,2016,12,702049.0
Egypt,Loans to Private Sector,2017,1,723984.0
Egypt,Loans to Private Sector,2017,2,676754.0
Egypt,Loans to Private Sector,2017,3,723546.0
Egypt,Loans to Private Sector,2017,4,734469.0
Egypt,Loans to Private Sector,2017,5,739510.0
Egypt,Loans to Private Sector,2017,6,744572.0
Egypt,Loans to Private Sector,2017,7,731089.0
Egypt,Loans to Private Sector,2017,8,723320.0
Egypt,Loans to Private Sector,2017,9,727868.0
Egypt,Loans to Private Sector,2017,10,733093.0
Egypt,Loans to Private Sector,2017,11,730867.0
Egypt,Loans to Private Sector,2017,12,738379.0
Egypt,Loans to Private Sector,2018,1,743567.0
Egypt,Loans to Private Sector,2018,2,749757.0
Egypt,Loans to Private Sector,2018,3,755552.0
Egypt,Loans to Private Sector,2018,4,769806.0
Egypt,Loans to Private Sector,2018,5,787616.0
Egypt,Loans to Private Sector,2018,6,801381.0
Egypt,Loans to Private Sector,2018,7,793961.0
Egypt,Loans to Private Sector,2018,8,797614.0
Egypt,Loans to Private Sector,2018,9,803771.0
Egypt,Loans to Private Sector,2018,10,809861.0
Egypt,Loans to Private Sector,2018,11,818034.0
Egypt,Loans to Private Sector,2018,12,828496.0
Egypt,Loans to Private Sector,2019,1,834590.0
Egypt,Loans to Private Sector,2019,2,840546.0
Egypt,Loans to Private Sector,2019,3,854188.0
Egypt,Loans to Private Sector,2019,4,861742.0
Egypt,Loans to Private Sector,2019,5,867655.0
Egypt,Loans to Private Sector,2019,6,869675.0
Egypt,Loans to Private Sector,2019,7,864485.0
Egypt,Loans to Private Sector,2019,8,869704.0
Egypt,Loans to Private Sector,2019,9,877768.0
Egypt,Loans to Private Sector,2019,10,873960.0
Egypt,Loans to Private Sector,2019,11,883550.0
Egypt,Loans to Private Sector,2019,12,891974.0
Egypt,Loans to Private Sector,2020,1,891698.0
Egypt,Loans to Private Sector,2020,2,897285.0
Egypt,Loans to Private Sector,2020,3,925927.0
Egypt,Loans to Private Sector,2020,4,957411.0
Egypt,Loans to Private Sector,2020,5,980890.0
Egypt,Loans to Private Sector,2020,6,1008819.0
Egypt,Loans to Private Sector,2020,7,1015085.0
Egypt,Loans to Private Sector,2020,8,1026569.0
Egypt,Loans to Private Sector,2020,9,1050351.0
Egypt,Loans to Private Sector,2020,10,1060825.0
Egypt,Loans to Private Sector,2020,11,1065371.0
Egypt,Loans to Private Sector,2020,12,1079430.0
Egypt,Loans to Private Sector,2021,1,1090700.0
Egypt,Loans to Private Sector,2021,2,1106598.0
Egypt,Loans to Private Sector,2021,3,1120283.0
Egypt,Loans to Private Sector,2021,4,1148882.0
Egypt,Loans to Private Sector,2021,5,1168359.0
Egypt,Loans to Private Sector,2021,6,1195071.0
Egypt,Loans to Private Sector,2021,7,1198464.0
Egypt,Loans to Private Sector,2021,8,1212723.0
Egypt,Loans to Private Sector,2021,9,1222536.0
Egypt,Loans to Private Sector,2021,10,1240348.0
Egypt,Loans to Private Sector,2021,11,1255886.0
Egypt,Loans to Private Sector,2021,12,1275891.0
Egypt,Loans to Private Sector,2022,1,1299097.0
Egypt,Loans to Private Sector,2022,2,1325785.0
Egypt,Loans to Private Sector,2022,3,1401468.0
Egypt,Loans to Private Sector,2022,4,1436567.0
Egypt,Loans to Private Sector,2022,5,1452798.0
Egypt,Loans to Private Sector,2022,6,1482282.0
Egypt,Loans to Private Sector,2022,7,1499124.0
Egypt,Loans to Private Sector,2022,8,1517402.0
Egypt,Loans to Private Sector,2022,9,1545677.0
Egypt,Loans to Private Sector,2022,10,1616534.0
Egypt,Loans to Private Sector,2022,11,1645504.0
Egypt,Loans to Private Sector,2022,12,1661290.0
Egypt,Loans to Private Sector,2023,1,1765485.0
Egypt,Loans to Private Sector,2023,2,1786643.0
Egypt,Loans to Private Sector,2023,3,1819384.0
Egypt,Loans to Private Sector,2023,4,1841567.0
Egypt,Loans to Private Sector,2023,5,1860874.0
Egypt,Loans to Private Sector,2023,6,1894855.0
Egypt,Loans to Private Sector,2023,7,1911470.0
Egypt,Money Supply M0,2005,1,100465.0
Egypt,Money Supply M0,2005,2,100225.0
Egypt,Money Supply M0,2005,3,99477.0
Egypt,Money Supply M0,2005,4,101344.0
Egypt,Money Supply M0,2005,5,104465.0
Egypt,Money Supply M0,2005,6,101080.0
Egypt,Money Supply M0,2005,7,103798.0
Egypt,Money Supply M0,2005,8,103560.0
Egypt,Money Supply M0,2005,9,108083.0
Egypt,Money Supply M0,2005,10,112255.0
Egypt,Money Supply M0,2005,11,109857.0
Egypt,Money Supply M0,2005,12,114168.0
Egypt,Money Supply M0,2006,1,112652.0
Egypt,Money Supply M0,2006,2,117199.0
Egypt,Money Supply M0,2006,3,112160.0
Egypt,Money Supply M0,2006,4,113498.0
Egypt,Money Supply M0,2006,5,113246.0
Egypt,Money Supply M0,2006,6,116050.0
Egypt,Money Supply M0,2006,7,112979.0
Egypt,Money Supply M0,2006,8,120314.0
Egypt,Money Supply M0,2006,9,120875.0
Egypt,Money Supply M0,2006,10,126757.0
Egypt,Money Supply M0,2006,11,126595.0
Egypt,Money Supply M0,2006,12,126111.0
Egypt,Money Supply M0,2007,1,128925.0
Egypt,Money Supply M0,2007,2,127238.0
Egypt,Money Supply M0,2007,3,126474.0
Egypt,Money Supply M0,2007,4,127657.0
Egypt,Money Supply M0,2007,5,124670.0
Egypt,Money Supply M0,2007,6,134126.0
Egypt,Money Supply M0,2007,7,139521.0
Egypt,Money Supply M0,2007,8,144579.0
Egypt,Money Supply M0,2007,9,142261.0
Egypt,Money Supply M0,2007,10,144286.0
Egypt,Money Supply M0,2007,11,145173.0
Egypt,Money Supply M0,2007,12,140826.0
Egypt,Money Supply M0,2008,1,149628.0
Egypt,Money Supply M0,2008,2,150391.0
Egypt,Money Supply M0,2008,3,159767.0
Egypt,Money Supply M0,2008,4,159909.0
Egypt,Money Supply M0,2008,5,163796.0
Egypt,Money Supply M0,2008,6,169911.0
Egypt,Money Supply M0,2008,7,168865.0
Egypt,Money Supply M0,2008,8,167009.0
Egypt,Money Supply M0,2008,9,178091.0
Egypt,Money Supply M0,2008,10,171676.0
Egypt,Money Supply M0,2008,11,163803.0
Egypt,Money Supply M0,2008,12,167906.0
Egypt,Money Supply M0,2009,1,168505.0
Egypt,Money Supply M0,2009,2,167741.0
Egypt,Money Supply M0,2009,3,174016.0
Egypt,Money Supply M0,2009,4,170474.0
Egypt,Money Supply M0,2009,5,170796.0
Egypt,Money Supply M0,2009,6,175104.0
Egypt,Money Supply M0,2009,7,172166.0
Egypt,Money Supply M0,2009,8,184745.0
Egypt,Money Supply M0,2009,9,191497.0
Egypt,Money Supply M0,2009,10,187520.0
Egypt,Money Supply M0,2009,11,190794.0
Egypt,Money Supply M0,2009,12,193063.0
Egypt,Money Supply M0,2010,1,192232.0
Egypt,Money Supply M0,2010,2,187077.0
Egypt,Money Supply M0,2010,3,196106.0
Egypt,Money Supply M0,2010,4,199951.0
Egypt,Money Supply M0,2010,5,192250.0
Egypt,Money Supply M0,2010,6,203071.0
Egypt,Money Supply M0,2010,7,209567.0
Egypt,Money Supply M0,2010,8,217936.0
Egypt,Money Supply M0,2010,9,216655.0
Egypt,Money Supply M0,2010,10,210432.0
Egypt,Money Supply M0,2010,11,221924.0
Egypt,Money Supply M0,2010,12,218393.0
Egypt,Money Supply M0,2011,1,230862.0
Egypt,Money Supply M0,2011,2,246961.0
Egypt,Money Supply M0,2011,3,234900.0
Egypt,Money Supply M0,2011,4,240849.0
Egypt,Money Supply M0,2011,5,247102.0
Egypt,Money Supply M0,2011,6,250992.0
Egypt,Money Supply M0,2011,7,252873.0
Egypt,Money Supply M0,2011,8,253221.0
Egypt,Money Supply M0,2011,9,241242.0
Egypt,Money Supply M0,2011,10,238818.0
Egypt,Money Supply M0,2011,11,258471.0
Egypt,Money Supply M0,2011,12,257346.0
Egypt,Money Supply M0,2012,1,260619.0
Egypt,Money Supply M0,2012,2,252926.0
Egypt,Money Supply M0,2012,3,251302.0
Egypt,Money Supply M0,2012,4,245371.0
Egypt,Money Supply M0,2012,5,262213.0
Egypt,Money Supply M0,2012,6,263668.0
Egypt,Money Supply M0,2012,7,256235.0
Egypt,Money Supply M0,2012,8,256705.0
Egypt,Money Supply M0,2012,9,251723.0
Egypt,Money Supply M0,2012,10,268250.0
Egypt,Money Supply M0,2012,11,264302.0
Egypt,Money Supply M0,2012,12,264297.0
Egypt,Money Supply M0,2013,1,266657.0
Egypt,Money Supply M0,2013,2,275706.0
Egypt,Money Supply M0,2013,3,280996.0
Egypt,Money Supply M0,2013,4,289552.0
Egypt,Money Supply M0,2013,5,304620.0
Egypt,Money Supply M0,2013,6,317944.0
Egypt,Money Supply M0,2013,7,325641.0
Egypt,Money Supply M0,2013,8,334549.0
Egypt,Money Supply M0,2013,9,339295.0
Egypt,Money Supply M0,2013,10,334745.0
Egypt,Money Supply M0,2013,11,337980.0
Egypt,Money Supply M0,2013,12,336368.0
Egypt,Money Supply M0,2014,1,335195.0
Egypt,Money Supply M0,2014,2,327171.0
Egypt,Money Supply M0,2014,3,322714.0
Egypt,Money Supply M0,2014,4,341611.0
Egypt,Money Supply M0,2014,5,347865.0
Egypt,Money Supply M0,2014,6,364473.0
Egypt,Money Supply M0,2014,7,370588.0
Egypt,Money Supply M0,2014,8,370901.0
Egypt,Money Supply M0,2014,9,374619.0
Egypt,Money Supply M0,2014,10,368636.0
Egypt,Money Supply M0,2014,11,363202.0
Egypt,Money Supply M0,2014,12,362922.0
Egypt,Money Supply M0,2015,1,372158.0
Egypt,Money Supply M0,2015,2,364271.0
Egypt,Money Supply M0,2015,3,380392.0
Egypt,Money Supply M0,2015,4,384648.0
Egypt,Money Supply M0,2015,5,400058.0
Egypt,Money Supply M0,2015,6,485876.0
Egypt,Money Supply M0,2015,7,413623.0
Egypt,Money Supply M0,2015,8,399916.0
Egypt,Money Supply M0,2015,9,424431.0
Egypt,Money Supply M0,2015,10,425386.0
Egypt,Money Supply M0,2015,11,431665.0
Egypt,Money Supply M0,2015,12,420638.0
Egypt,Money Supply M0,2016,1,418881.0
Egypt,Money Supply M0,2016,2,410150.0
Egypt,Money Supply M0,2016,3,430378.0
Egypt,Money Supply M0,2016,4,442281.0
Egypt,Money Supply M0,2016,5,464664.0
Egypt,Money Supply M0,2016,6,478076.0
Egypt,Money Supply M0,2016,7,449591.0
Egypt,Money Supply M0,2016,8,498438.0
Egypt,Money Supply M0,2016,9,508167.0
Egypt,Money Supply M0,2016,10,507549.0
Egypt,Money Supply M0,2016,11,517107.0
Egypt,Money Supply M0,2016,12,498448.0
Egypt,Money Supply M0,2017,1,520192.0
Egypt,Money Supply M0,2017,2,523337.0
Egypt,Money Supply M0,2017,3,527751.0
Egypt,Money Supply M0,2017,4,539590.0
Egypt,Money Supply M0,2017,5,553812.0
Egypt,Money Supply M0,2017,6,577582.0
Egypt,Money Supply M0,2017,7,534830.0
Egypt,Money Supply M0,2017,8,586899.0
Egypt,Money Supply M0,2017,9,586624.0
Egypt,Money Supply M0,2017,10,675069.0
Egypt,Money Supply M0,2017,11,660972.0
Egypt,Money Supply M0,2017,12,646353.0
Egypt,Money Supply M0,2018,1,678803.0
Egypt,Money Supply M0,2018,2,693802.0
Egypt,Money Supply M0,2018,3,677738.0
Egypt,Money Supply M0,2018,4,685858.0
Egypt,Money Supply M0,2018,5,720205.0
Egypt,Money Supply M0,2018,6,716309.0
Egypt,Money Supply M0,2018,7,735428.0
Egypt,Money Supply M0,2018,8,708343.0
Egypt,Money Supply M0,2018,9,704769.0
Egypt,Money Supply M0,2018,10,679987.0
Egypt,Money Supply M0,2018,11,674036.0
Egypt,Money Supply M0,2018,12,610957.0
Egypt,Money Supply M0,2019,1,660775.0
Egypt,Money Supply M0,2019,2,664156.0
Egypt,Money Supply M0,2019,3,689186.0
Egypt,Money Supply M0,2019,4,676530.0
Egypt,Money Supply M0,2019,5,713113.0
Egypt,Money Supply M0,2019,6,684031.0
Egypt,Money Supply M0,2019,7,701406.0
Egypt,Money Supply M0,2019,8,752565.0
Egypt,Money Supply M0,2019,9,711946.0
Egypt,Money Supply M0,2019,10,705901.0
Egypt,Money Supply M0,2019,11,700859.0
Egypt,Money Supply M0,2019,12,719192.0
Egypt,Money Supply M0,2020,1,747549.0
Egypt,Money Supply M0,2020,2,747214.0
Egypt,Money Supply M0,2020,3,766732.0
Egypt,Money Supply M0,2020,4,788644.0
Egypt,Money Supply M0,2020,5,833576.0
Egypt,Money Supply M0,2020,6,855580.0
Egypt,Money Supply M0,2020,7,912097.0
Egypt,Money Supply M0,2020,8,929350.0
Egypt,Money Supply M0,2020,9,890279.0
Egypt,Money Supply M0,2020,10,955011.0
Egypt,Money Supply M0,2020,11,842425.0
Egypt,Money Supply M0,2020,12,916733.0
Egypt,Money Supply M0,2021,1,914323.0
Egypt,Money Supply M0,2021,2,921675.0
Egypt,Money Supply M0,2021,3,927950.0
Egypt,Money Supply M0,2021,4,968606.0
Egypt,Money Supply M0,2021,5,922487.0
Egypt,Money Supply M0,2021,6,987726.0
Egypt,Money Supply M0,2021,7,1064734.0
Egypt,Money Supply M0,2021,8,1029296.0
Egypt,Money Supply M0,2021,9,1033868.0
Egypt,Money Supply M0,2021,10,1007839.0
Egypt,Money Supply M0,2021,11,1013550.0
Egypt,Money Supply M0,2021,12,1028673.0
Egypt,Money Supply M0,2022,1,1006912.0
Egypt,Money Supply M0,2022,2,1048127.0
Egypt,Money Supply M0,2022,3,1046463.0
Egypt,Money Supply M0,2022,4,1154083.0
Egypt,Money Supply M0,2022,5,1196341.0
Egypt,Money Supply M0,2022,6,1192935.0
Egypt,Money Supply M0,2022,7,1252839.0
Egypt,Money Supply M0,2022,8,1307004.0
Egypt,Money Supply M0,2022,9,1195377.0
Egypt,Money Supply M0,2022,10,1334628.0
Egypt,Money Supply M0,2022,11,1546380.0
Egypt,Money Supply M0,2022,12,1496290.0
Egypt,Money Supply M0,2023,1,1526007.0
Egypt,Money Supply M0,2023,2,1476077.0
Egypt,Money Supply M0,2023,3,1502414.0
Egypt,Money Supply M0,2023,4,1559393.0
Egypt,Money Supply M0,2023,5,1552348.0
Egypt,Money Supply M0,2023,6,1528750.0
Egypt,Money Supply M0,2023,7,1593684.0
Egypt,Money Supply M1,2005,1,87755.0
Egypt,Money Supply M1,2005,2,87226.0
Egypt,Money Supply M1,2005,3,86023.0
Egypt,Money Supply M1,2005,4,87388.0
Egypt,Money Supply M1,2005,5,88338.0
Egypt,Money Supply M1,2005,6,89685.0
Egypt,Money Supply M1,2005,7,93547.0
Egypt,Money Supply M1,2005,8,97698.0
Egypt,Money Supply M1,2005,9,99928.0
Egypt,Money Supply M1,2005,10,100108.0
Egypt,Money Supply M1,2005,11,99680.0
Egypt,Money Supply M1,2005,12,100712.0
Egypt,Money Supply M1,2006,1,103456.0
Egypt,Money Supply M1,2006,2,102717.0
Egypt,Money Supply M1,2006,3,103322.0
Egypt,Money Supply M1,2006,4,106158.0
